GISPROD3OSMPTrailsOSMPOBJECTID,GISPROD3OSMPTrailsOSMPOWNER,GISPROD3OSMPTrailsOSMPBICYCLES,GISPROD3OSMPTrailsOSMPDISPLAY,GISPROD3OSMPTrailsOSMPTRAILTYPE,GISPROD3OSMPTrailsOSMPDATEFROM,GISPROD3OSMPTrailsOSMPDATETO,GISPROD3OSMPTrailsOSMPSEGMENTID,GISPROD3OSMPTrailsOSMPHORSES,GISPROD3OSMPTrailsOSMPRID,GISPROD3OSMPTrailsOSMPTRLID,GISPROD3OSMPTrailsOSMPMILEAGE,GISPROD3OSMPTrailsOSMPMEASUREDFEET,GISPROD3OSMPTrailsOSMPTRAILNAME,GISPROD3OSMPTrailsOSMPGlobalID,GISPROD3OSMPTrailsOSMPDIFFICULTY,GISPROD3OSMPTrailsOSMPDOGS,GISPROD3OSMPTrailsOSMPDOGREGGEN,GISPROD3OSMPTrailsOSMPDOGREGDESC,GISPROD3OSMPTrailClosuresOBJECTID,GISPROD3OSMPTrailClosuresRID,GISPROD3OSMPTrailClosuresCLOSUREDURATION,GISPROD3OSMPTrailClosuresWEBLINK,GISPROD3OSMPTrailClosuresCLOSUREAREA,GISPROD3OSMPTrailClosuresTRAILSTATUS,GISPROD3OSMPTrailClosuresCLOSUREREASON,GISPROD3OSMPTrailClosuresLOCATIONDESCRIPTION,GISPROD3OSMPTrailClosuresCONTACT,GISPROD3OSMPTrailClosuresCOMMENTS,GISPROD3OSMPTrailClosuresGLOBALID,GISPROD3OSMPTrailClosuresSEGMENTID
3177,OSMP,Yes,Yes,Multi-Use Trail,2020/09/01 00:00:00+00,2099/12/31 00:00:00+00,120-408-407,Yes,1844,120,1.107,5870,Spring Brook Loop South,{19AF37DE-99EE-46CE-A47E-A396AA1B05DF},Moderate,No,No Dogs,No Dogs,1268,1123,Until Further Notice,,Doudy Draw,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{56EF3C15-3DE8-4BC1-BA46-B85FD95F9E41},120-408-407
3178,OSMP,Yes,Yes,Multi-Use Trail,2020/09/01 00:00:00+00,2099/12/31 00:00:00+00,108-411-410,Yes,1845,108,0.565,2962,Fowler,{673008CD-30C6-43C3-A52E-314BABEE7939},Easy,Yes,LR,Leash Required,1270,1126,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{B299FE6B-3E25-4D24-A7AA-B92ECF6C744E},108-411-410
3179,OSMP,Yes,Yes,Multi-Use Trail,2020/09/02 00:00:00+00,2099/12/31 00:00:00+00,119-410-409,Yes,1846,119,0.759,4022,Spring Brook Loop North,{CBC0A9F4-6D26-4EC4-975A-242EFBCE33C6},Easy,Yes,LR,Leash Required,1269,1125,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{6A452342-B154-4599-A76E-828D3C171E97},119-410-409
3180,OSMP,No,Yes,Hiking Trail,2020/09/07 00:00:00+00,2099/12/31 00:00:00+00,108-410-412,Yes,1847,108,0.399,2112,Fowler,{41EC9DCC-66AD-47CB-AB80-0254A22D35CC},Easy,Yes,LR,Leash Required,1271,1127,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{05F023E6-2CB9-403D-A95F-D667A3034382},108-410-412
3181,OSMP,No,Yes,Hiking Trail,2020/09/07 00:00:00+00,2099/12/31 00:00:00+00,108-412-454,Yes,1848,108,0.083,443,Fowler,{7E5CFCC6-2016-4013-A2D5-3B317E6DA142},Easy,Yes,LR,Leash Required,1285,1583,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{B38C3298-C7D4-41B3-8271-63E3175CDF55},108-412-454
3182,OSMP,No,Yes,Hiking Trail,2020/09/07 00:00:00+00,2099/12/31 00:00:00+00,121-454-417,Yes,1849,121,0.364,1901,Goshawk Ridge,{1330EB99-C59D-435E-9A9D-6613A6B706C5},Moderate,No,No Dogs,No Dogs,1284,1582,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{6AD93A49-795F-4D39-BFA9-8684C39FB3E7},121-454-417
3183,OSMP,No,Yes,Hiking Trail,2020/09/16 00:00:00+00,2099/12/31 00:00:00+00,108-454-415,No,1850,108,0.173,911,Fowler,{92C7446C-134E-4857-A57C-A3509E8C59B2},Easy,Yes,LR,Leash Required,1278,1129,Until Further Notice,,,Open,Hazardous Conditions,,https://bouldercolorado.gov/services/osmp-closures,Trail closed while CPW repairs a section of trail.,{8DEBDC29-4E3C-4734-B110-F4D88C8D64A3},108-454-415
3184,OSMP,No,Yes,Hiking Trail,2020/09/16 00:00:00+00,2099/12/31 00:00:00+00,108-415-416,No,1851,108,0.043,227,Fowler,{860C0440-FEB7-4642-93DB-7A0EE2FA63A8},Easy,Yes,LR,Leash Required,1279,1130,Until Further Notice,,,Open,Hazardous Conditions,,https://bouldercolorado.gov/services/osmp-closures,Trail closed while CPW repairs a section of trail.,{F565ADC2-C70F-4D18-BD60-1D3116C221BE},108-415-416
3185,OSMP,No,Yes,Hiking Trail,2020/09/16 00:00:00+00,2099/12/31 00:00:00+00,121-417-419,Yes,1852,121,0.089,507,Goshawk Ridge,{31ED8EFB-8C58-4E9C-ACEE-D040E91C15E2},Moderate,No,No Dogs,No Dogs,1281,1132,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{804BCA37-817D-4B22-A3AC-C676A33F3A6D},121-417-419
3186,OSMP,No,Yes,Hiking Trail,2020/09/17 00:00:00+00,2099/12/31 00:00:00+00,121-419-409,Yes,1853,121,1.248,6651,Goshawk Ridge,{468A1FC6-90B3-4986-817D-1FA337267663},Difficult,No,No Dogs,No Dogs,1282,1133,Until Further Notice,,,Open,<Null>,,https://bouldercolorado.gov/services/osmp-closures,,{9DE539E6-A5B6-4F41-B322-345F0E77CF73},121-419-409
3187,OSMP,Yes,Yes,Multi-Use Trail,2020/10/07 00:00:00+00,2099/12/31 00:00:00+00,102-444-445,Yes,1854,102,0.385,2035,Community Ditch,{6F50505F-55E8-43AE-B3C4-40F621CE74BA},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",1225,1102,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{9D9D22C3-289C-48D5-854F-3B4E00D877FB},102-444-445
3188,OSMP,Yes,Yes,Multi-Use Trail,2020/10/07 00:00:00+00,2099/12/31 00:00:00+00,102-445-447,Yes,1856,102,0.006,30,Community Ditch,{2643A024-1D9D-4967-95C0-23A207DDD201},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1223,1100,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{7252007D-9CDB-4ACF-8969-DDDC8D035543},102-445-447
3189,OSMP,Yes,Yes,Multi-Use Trail,2020/10/07 00:00:00+00,2099/12/31 00:00:00+00,111-446-445,Yes,1855,111,0.008,51,Cowdrey Draw,{758C6A7A-A88A-42A5-9BDB-51AC13D3D609},Easy,Yes,LR,Leash Required,1222,1098,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{28C9098A-C500-4672-A82C-EA7BF89A0B10},111-446-445
3190,OSMP,Yes,Yes,Multi-Use Trail,2020/10/07 00:00:00+00,2099/12/31 00:00:00+00,111-446-447,Yes,1858,111,0.012,62,Cowdrey Draw,{C34E6065-3ACD-4298-9E0A-96EE0BD9A4E4},Easy,Yes,LR,Leash Required,1280,1099,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{CE907FC0-5D55-4A1B-B1F7-09058C750982},111-446-447
3191,OSMP,Yes,Yes,Multi-Use Trail,2020/10/07 00:00:00+00,2099/12/31 00:00:00+00,102-447-448,Yes,1857,102,0.275,1467,Community Ditch,{C4531EB3-AD59-4D5D-8B2A-F89A0098FB10},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1224,1101,Until Further Notice,,Marshall Mesa / Greenbelt Pleateau,Open,Muddy Trail,,https://bouldercolorado.gov/services/osmp-closures,Closed during muddy conditions to prevent damage to trails and surrounding areas ,{A853429A-60FE-4B29-AF5E-FBD1B4F1E043},102-447-448
3192,OSMP,Yes,Yes,Multi-Use Trail,2020/11/04 00:00:00+00,2099/12/31 00:00:00+00,501-557-555,Yes,1860,501,2.061,,East Boulder - White Rocks,{714A5497-EEA5-4C70-9803-BEFDB37718ED},Moderate,No,No Dogs,No Dogs,1607,,,,,Open,,,,,{02344240-8156-42F2-B0C5-E0AC9BE1F658},501-557-555
3193,OSMP,Yes,Yes,Multi-Use Trail,2020/11/04 00:00:00+00,2099/12/31 00:00:00+00,501-537-556,Yes,1859,501,0.156,,East Boulder - White Rocks,{17A2FFC9-8EFE-4D8E-A095-95BB054D64D9},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1610,,,,,Open,,,,,{FF9394FE-7B01-4F9D-BCE0-C339C83697F9},501-537-556
3194,OSMP,Yes,Yes,Multi-Use Trail,2020/11/04 00:00:00+00,2099/12/31 00:00:00+00,502-558-554,Yes,1862,502,1.192,,East Boulder - Gunbarrel,{89E90739-E871-4E9E-85B5-C8D32F514CEE},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",1608,,Until Further Notice,,,Open,Intermittent Closure,,,"Section of trail closed west of water tank, M-F, 8am-5pm.",{95A4BD01-CF65-41CD-9914-DF42EDD60255},502-558-554
3195,OSMP,Yes,Yes,Multi-Use Trail,2020/11/04 00:00:00+00,2099/12/31 00:00:00+00,502-555-558,Yes,1861,502,0.507,,East Boulder - Gunbarrel,{25197129-CC1E-4F43-8993-E0CD517FEA41},Moderate,No,No Dogs,No Dogs,1609,,,,,Open,,,,,{9CBF4085-A470-49B4-BD16-DDA26922CD4B},502-555-558
3196,OSMP,No,Yes,Hiking Trail,2021/01/20 00:00:00+00,2099/12/31 00:00:00+00,201-117-044,Yes,1863,201,0.56,,Mesa,{85B19C1E-F73D-43FB-A429-AF29FB52B842},Moderate,Yes,LVS,,1611,,,,,Open,,,,,{4D9DB819-850F-4625-B51C-AF93B4A7D73B},201-117-044
3197,OSMP,No,Yes,Hiking Trail,2021/01/20 00:00:00+00,2099/12/31 00:00:00+00,201-044-045,Yes,1864,201,0.68,,Mesa,{98339BF4-5B95-4495-8E86-AF17E6BED8C6},Moderate,Yes,LVS,,1612,,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1FB9AB56-0137-42F6-B193-6CA8B9A6B5E8},201-044-045
3198,OSMP,No,Yes,Hiking Trail,2021/01/20 00:00:00+00,2099/12/31 00:00:00+00,222-044-153,Yes,1866,222,0.397,2630,Shanahan - Mesa,{D0FF2770-083F-49C1-88AC-CE78DD6FAD33},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",1613,,,,,Open,,,,,{032928DB-D145-48FB-8B0A-5071C877A604},222-044-153
3199,OSMP,No,Yes,Hiking Trail,2021/02/24 00:00:00+00,2099/12/31 00:00:00+00,308-296-297,Yes,1872,308,0.093,-9999,Red Rocks Spur,{94BC1AE7-F59C-45CB-97BC-E28DB679AFAE},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1622,1872,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{14B5FB1A-7B6A-4802-AE1F-2C611A9205CE},308-296-297
3200,OSMP,No,Yes,Hiking Trail,2021/04/11 00:00:00+00,2099/12/31 00:00:00+00,351-377-378,No,1881,351,0.029,159,Mattie Dean,{3DD568F7-D47D-4362-9B5A-7A790074A31A},Easy,Yes,LR,Leash Required,1623,1881,,,,,,,,,{3DE4E457-C24C-43B2-A89C-997A7B1C5793},351-377-378
3201,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-357-379,No,1882,296,0.075,411,Boulder Falls,{49734B83-DCA0-4883-A5E6-6CA6EA4E8451},Moderate,Yes,LR,Leash Required,,,,,,,,,,,,
3202,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-379-381,No,1883,296,0.023,118,Boulder Falls,{27814263-BB41-4C50-9573-D469D2A7C2CE},Moderate,Yes,LR,Leash Required,,,,,,,,,,,,
3203,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-381-382,No,1884,296,0.004,24,Boulder Falls,{660A73EB-FC11-4E23-A593-B7220D09DEA4},Moderate,Yes,LR,Leash Required,,,,,,,,,,,,
3204,OSMP,No,Yes,Hiking Trail,2021/05/04 00:00:00+00,2099/12/31 00:00:00+00,296-381-356,No,1885,296,0.018,98,Boulder Falls,{2C868B4D-F66D-4D46-9925-1AA7BE922EBA},Moderate,Yes,LR,Leash Required,,,,,,,,,,,,
3205,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,350-685-684,Yes,1886,350,0.017,78,9th Street Connector,{572FAAEC-70B0-42CE-BCC4-9A0814FC9271},Easy,Yes,LR,Leash Required,1092,1646,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7D73EA4D-49DC-4ED4-822C-6815F02E2C3C},350-685-684
3206,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-032-685,Yes,1887,251,0.009,51,Baseline,{4397398D-477E-4D3F-ADFC-459FF9087174},Easy,Yes,LR,Leash Required,1061,1648,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{C01D6976-52DD-4967-B7DC-D938C05A611C},251-032-685
3207,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-685-023,Yes,1888,251,0.008,38,Baseline,{773E738D-A51A-49B4-8694-61891A5EE7D2},Easy,Yes,LR,Leash Required,1060,1649,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{FF737117-84E5-4153-A440-D94C4B4EB770},251-685-023
3208,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-023-686,Yes,1889,251,0.052,273,Baseline,{B7380580-F3B6-4520-A348-D89B2760BC3C},Easy,Yes,LR,Leash Required,1095,1651,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{F5029A68-5A72-495C-89A6-8E4630FB8169},251-023-686
3209,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,349-686-683,Yes,1890,349,0.018,92,8th Street Connector,{8FEE4F1D-BF47-488B-8E5A-23F81C7E9A9F},Easy,Yes,LR,Leash Required,1091,1645,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{B8BDDCFC-76DB-4667-9055-6A225356CF3F},349-686-683
3210,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-686-687,Yes,1891,251,0.053,272,Baseline,{393D1B8C-A5A7-4C92-978A-E4E60E6EB66A},Easy,Yes,LR,Leash Required,1094,1650,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{A826F4B0-C7DC-4DE2-B17D-6EF1BE6D5857},251-686-687
3211,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,348-687-682,Yes,1892,348,0.017,83,7th Street Connector,{D9888BD9-31A3-413A-9115-98E5457932C3},Easy,Yes,LR,Leash Required,1090,1644,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{0E5F6C2A-1F7A-4216-AF16-A80B1AAF7AEB},348-687-682
3212,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-687-022,Yes,1893,251,0.039,207,Baseline,{C07A3289-3534-4AAD-8F35-B07FA4ED1F7F},Easy,Yes,LR,Leash Required,1093,1652,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{EE4F2213-A3BB-4529-B55B-C7033EB5DD2D},251-687-022
3213,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,339-022-690,Yes,1894,339,0.04,208,6th Street Connector,{A109A247-B182-4069-905E-6E00AC132E24},Easy,Yes,LR,Leash Required,1064,1641,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{43DD12CD-926B-4614-A275-87176FACBC29},339-022-690
3214,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,339-690-120,Yes,1895,339,0.003,22,6th Street Connector,{064EE7A4-78BD-47FC-9DEE-5DA016F87862},Easy,Yes,LR,Leash Required,1066,1642,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{FECDAC1F-012E-4D47-9BE0-87A19F5109E4},339-690-120
3215,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-022-688,Yes,1896,251,0.07,360,Baseline,{C59645EB-E553-4FB1-A37D-38853B10C54B},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1097,1654,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{0752A8BE-7846-4733-8AEC-757ED050306C},251-022-688
3216,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,346-688-689,Yes,1897,346,0.004,23,Baseline Connector,{DF33A42E-37A1-4061-92F6-8EBADC3F26B0},Easy,Yes,LR,Leash Required,1065,1635,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{091731C0-BA24-4AA5-8CF5-9440727DC019},346-688-689
3217,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,347-689-690,Yes,1898,347,0.033,163,6th Street Connector West,{08DDF9FC-964B-461F-B951-A2181B5A7E32},Easy,Yes,LR,Leash Required,1062,1643,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7D15CCA3-587E-488E-BA39-63E7FCFC6C8B},347-689-690
3218,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,346-689-681,Yes,1899,346,0.037,182,Baseline Connector,{0C9A9D96-B62A-41F6-B4B2-D89184E6E5D8},Easy,Yes,LR,Leash Required,1063,1647,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1D514101-03E4-427C-A042-DB2E661628C1},346-689-681
3219,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-688-025,Yes,1900,251,0.197,1008,Baseline,{9DA5872E-1DA2-4842-B5A3-70E49FEBBD9E},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1096,1653,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{53169D04-8F34-4131-AD5B-3011C549477F},251-688-025
3220,OSMP,No,Yes,Hiking Trail,2021/05/13 00:00:00+00,2099/12/31 00:00:00+00,251-025-027,Yes,1901,251,0.09,485,Baseline,{E89C395D-C901-4DEF-A8BE-CF615E031ACB},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1465,1221,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{D3F283EA-9456-4463-ADD0-3C8643A8998D},251-025-027
3221,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,251-027-033,Yes,1902,251,0.032,180,Baseline,{8FC73DB8-BC9F-4004-A13F-5224D10C8F54},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1466,1222,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{96B38F39-4D87-4A2C-A7FC-13C023B484BA},251-027-033
3222,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,338-027-021,Yes,1903,338,0.381,1985,Meadow,{CA582BE3-4AD4-4595-B809-EB0C4DBA34A0},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1482,1301,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{989680E0-2265-4779-9993-E061F866A6E3},338-027-021
3223,OSMP,No,Yes,Hiking Trail,2021/05/19 00:00:00+00,2099/12/31 00:00:00+00,338-021-023,Yes,1904,338,0.117,615,Meadow,{72A30B4F-8B8C-40A2-85DE-46939C0F4D0A},Easy,Yes,LR,Leash Required,1488,1302,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{204B37F7-172D-480B-A3D6-AC98C4B4D4F6},338-021-023
3224,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,344-025-026,No,1905,344,0.054,284,Baseline-Gregory Connector,{A8694219-3F7F-4B3C-A000-47E58FA3045C},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1467,1223,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{7114C898-E2B4-41B9-AE28-61907583742A},344-025-026
3225,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,339-020-021,Yes,1906,339,0.068,351,6th Street Connector,{3CC70F90-A0BE-4962-8B8A-F4F9C2A5075B},Easy,Yes,LR,Leash Required,1463,1215,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{87FC2FBD-F9AB-49CF-9AEE-835B93190116},339-020-021
3226,OSMP,No,Yes,Hiking Trail,2021/05/24 00:00:00+00,2099/12/31 00:00:00+00,339-021-022,Yes,1907,339,0.067,348,6th Street Connector,{5A9A0D0C-2F6A-45E6-950C-0BFC99AC8301},Easy,Yes,LR,Leash Required,1464,1216,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1F54CA48-A9D4-4E4B-BE58-9F6E908FB92C},339-021-022
3227,OSMP,No,Yes,Hiking Trail,2021/05/25 00:00:00+00,2099/12/31 00:00:00+00,252-270-033,Yes,1909,252,0.202,1112,Bluebell-Baird,{62DB0BB4-203D-4D5A-B38E-8B58A843D0CA},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",1479,1239,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{2AC3B514-15AE-4DF3-A3A5-858C81A597FA},252-270-033
3228,OSMP,No,Yes,Hiking Trail,2021/05/25 00:00:00+00,2099/12/31 00:00:00+00,252-029-270,Yes,1908,252,0.268,1448,Bluebell-Baird,{BE2F9DB1-145A-4B61-901E-6D79545A7F18},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",1478,1238,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{D44B335B-9516-40D3-921A-81D89A5560E9},252-029-270
3229,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-032-018,Yes,1910,249,0.067,356,Bluebell Road,{D0D1D82F-FDE4-4608-9B7C-494305771D69},Easy,Yes,LR,Leash Required,1486,1552,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{5F6E3A08-26FB-40E6-B36D-933B1C221235},249-032-018
3230,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-018-019,Yes,1911,249,0.107,575,Bluebell Road,{647B9FC2-09AA-407D-89FE-6ADA0733FD22},Easy,Yes,LR,Leash Required,1470,1230,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{7030A20D-E89B-4625-8741-8D023D003CED},249-018-019
3231,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-019-126,Yes,1912,249,0.432,2307,Bluebell Road,{894DAA15-44CF-4506-B64E-EA167F4380E3},Moderate,Yes,RV,Leash Required on Portion of Trail,1471,1231,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{52653A27-32E9-4515-A837-71FC16F0D399},249-019-126
3232,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-126-125,Yes,1913,249,0.036,181,Bluebell Road,{F274FFBD-1DF5-4FBB-9B7C-D5A28877C192},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1472,1232,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{ED4CD29C-2140-454A-A249-BBF953E9A843},249-126-125
3233,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-125-123,Yes,1914,249,0.119,636,Bluebell Road,{7CE96C0A-ADA7-4B86-A8C6-2EFFD1354538},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1473,1233,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{A53850A5-F451-4F01-A775-B191F8AAF6E9},249-125-123
3234,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-123-124,Yes,1915,249,0.127,671,Bluebell Road,{B8868710-4AB2-4D7B-B713-DEF9E5CCBE0C},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1474,1234,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{BC76018C-B555-4676-8530-BEBD31CB5BFD},249-123-124
3235,OSMP,No,Yes,Hiking Trail,2021/05/26 00:00:00+00,2099/12/31 00:00:00+00,249-124-125,Yes,1916,249,0.04,207,Bluebell Road,{A7CA9E0D-2A44-4EC7-BE39-26E5421FBEB0},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1475,1235,Tues 7/20-Fri 7/23,,,Open,Intermittent Closure,,https://bouldercolorado.gov/services/osmp-closures,OSMP will be performing maintenance along Bluebell Road Tues 7/20 - Fri 7/23.  Visitors should expect heavy machinery on site and delays.,{78C89D01-09FD-4B37-8F4D-848C01C68093},249-124-125
3236,OSMP,No,Yes,Hiking Trail,2021/05/27 00:00:00+00,2099/12/31 00:00:00+00,255-124-031,Yes,1917,255,0.261,1413,Bluebell Spur,{2EF3082C-6E93-4D97-8654-352EA5509851},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1476,1236,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{1F5F65E4-9064-4AB5-8ABF-1119A961087B},255-124-031
3237,OSMP,No,Yes,Hiking Trail,2021/06/01 00:00:00+00,2099/12/31 00:00:00+00,252-030-029,Yes,1918,252,0.092,483,Bluebell-Baird,{9A10BD96-44D1-4397-BDB6-46FC37EDEABD},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",1477,1237,,,,Open,,,https://bouldercolorado.gov/services/osmp-closures,,{CB4F9119-30B2-4D69-9E1C-39E79DA41A0A},252-030-029
